日期,成交股數,成交金額,成交筆數,發行量加權股價指數,漲跌點數
 97/04/02,5052946097,147609506911,1089079,8605.32,185.6
 97/04/03,4753696697,130671262961,1024060,8596.34,-8.98
 97/04/07,4748213591,135390028807,1033333,8729.79,133.45
 97/04/08,5003511920,139046564859,991853,8672.85,-56.94
 97/04/09,5190954719,135722638381,1104942,8667.93,-4.92
 97/04/10,5002290290,131728030253,1031503,8829.4,161.47
 97/04/11,7192935801,204242273825,1436383,8909.58,80.18
 97/04/14,6697943534,174808940760,1318530,8892.68,-16.9
 97/04/15,6263439150,169450881100,1314138,8924.78,32.1
 97/04/16,7523154094,211121956559,1534234,9066.04,141.26
 97/04/17,8138352631,239776944068,1658858,9090.43,24.39
 97/04/18,6328385809,181346727449,1306742,9074.34,-16.09
 97/04/21,6171541321,165667765380,1310965,9083.32,8.98
 97/04/22,5272362214,138468459127,1105887,9037.25,-46.07
 97/04/23,5831827256,183863513793,1307503,9008.49,-28.76
 97/04/24,5222282772,150147339576,1120086,8990.33,-18.16
 97/04/25,5460600369,150172906519,1133380,8947.83,-42.5
 97/04/28,5155059445,145859321718,1030170,9079.6,131.77
 97/04/29,5258785117,148650321584,1120124,8891.74,-187.86
 97/04/30,5111713028,149052252293,1097810,8919.92,28.18
 97/05/02,5680453595,178935288984,1226937,8963.63,43.71
 97/05/05,5188982603,157225098860,1128419,8837.07,-126.56
 97/05/06,4791495602,136526342294,1048215,8857.37,20.3
 97/05/07,5257905105,155719139629,1115826,8926.34,68.97
 97/05/08,5045796417,137297920210,1069300,8866.62,-59.72
 97/05/09,5207324052,132294785192,1073632,8792.39,-74.23
 97/05/12,4362994237,109750611483,934310,8830.05,37.66
 97/05/13,4882928529,138984527048,1087018,8989.53,159.48
 97/05/14,4835025840,142936419252,1064136,9018.42,28.89
 97/05/15,6062093162,170190445131,1260512,9157.18,138.76
 97/05/16,6319028664,182338132338,1315740,9197.41,40.23
 97/05/19,5708531947,151439700177,1210707,9295.2,97.79
 97/05/20,6535819651,179002718134,1430669,9068.89,-226.31
 97/05/21,5389509235,139093284037,1163634,9015.57,-53.32
 97/05/22,5879894998,142378981652,1218164,9008.03,-7.54
 97/05/23,5771314023,149284988908,1237700,8834.73,-173.3
 97/05/26,4536913394,118215850185,984673,8707.83,-126.9
 97/05/27,4175318222,97400903946,864191,8778.39,70.56
 97/05/28,4400818777,112581944390,952551,8665.73,-112.66
 97/05/29,4713831541,116900137848,944851,8684.92,19.19
 97/05/30,5939358404,163676061692,1124524,8619.08,-65.84
 97/06/02,3727421854,97936149401,795091,8724.47,105.39
 97/06/03,3870781352,98847006761,828921,8579.43,-145.04
 97/06/04,3470509610,85934913175,738527,8627.8,48.37
 97/06/05,4101632786,104500649530,886418,8738.46,110.66
 97/06/06,4125281087,106071508579,872303,8745.35,6.89
 97/06/09,3563066741,82273442975,733839,8587.96,-157.39
 97/06/10,4178043672,119392162421,953543,8370.0,-217.96
 97/06/11,3935570918,107829152992,895196,8345.59,-24.41
 97/06/12,4936284613,125789329778,1002684,8062.31,-283.28
 97/06/13,4267861822,102209368877,909321,8105.59,43.28
 97/06/16,3595949273,84708738887,765153,8169.77,64.18
 97/06/17,3647070880,91557061301,799472,8201.79,32.02
 97/06/18,3437263476,82765266122,805563,8217.58,15.79
 97/06/19,3619843438,83745721297,775736,8047.74,-169.84
 97/06/20,4144923728,96063821717,851153,7902.44,-145.3
 97/06/23,3607370208,81787072998,745115,7876.49,-25.95
 97/06/24,3879204748,93946648177,828298,7738.12,-138.37
 97/06/25,4200953143,110732759018,935890,7855.06,116.94
 97/06/26,3853113969,96199257585,819002,7811.8,-43.26
 97/06/27,4512143077,123246942367,893974,7548.76,-263.04
 97/06/30,3951930338,91355450726,815914,7523.54,-25.22
 97/07/01,3679775647,86929527797,849542,7407.98,-115.56
 97/07/02,4284811204,105680704676,922582,7353.86,-54.12
 97/07/03,4992646083,121520461794,1043007,7394.1,40.24
 97/07/04,4162892761,99184643300,925999,7228.41,-165.69
 97/07/07,3458912456,74437850668,698425,7341.11,112.7
 97/07/08,4445478159,106983269494,1000758,7051.85,-289.26
 97/07/09,4652052991,118314576675,1002044,7048.25,-3.6
 97/07/10,3978444851,96345543027,883634,7075.65,27.4
 97/07/11,4547825450,110116283964,974224,7244.76,169.11
 97/07/14,3776662871,95391470990,848959,7156.96,-87.8
 97/07/15,4333820980,109097755380,955495,6834.24,-322.72
 97/07/16,4353872102,101285701246,926835,6710.64,-123.6
 97/07/17,4583115021,106802295369,922961,6974.51,263.87
 97/07/18,5057857009,119438290918,1054750,6815.32,-159.19
 97/07/21,4161850969,98415362305,881951,7085.67,270.35
 97/07/22,3750699389,89177118220,826688,7065.65,-20.02
 97/07/23,5017727973,134690919470,1111345,7309.83,244.18
 97/07/24,5019155606,122389226002,1057910,7368.08,58.25
 97/07/25,3627272698,87988420642,813184,7233.62,-134.46
 97/07/29,4086574917,88388749438,788705,7014.47,-219.15
 97/07/30,3492261672,86557081779,829191,7070.35,55.88
 97/07/31,3711608544,92968539507,874548,7024.06,-46.29
 97/08/01,3324840857,71525223070,715279,7002.54,-21.52
 97/08/04,3167408147,61930498474,657682,6977.36,-25.18
 97/08/05,4207947442,100652528721,841811,6813.4,-163.96
 97/08/06,4274842570,116281520450,962654,7026.24,212.84
 97/08/07,3964614428,101005919710,901170,7024.58,-1.66
 97/08/08,5001481588,131061304067,1062730,7209.04,184.46
 97/08/11,4762776102,136503525226,1053726,7325.62,116.58
 97/08/12,4295546689,123525603935,981515,7293.8,-31.82
 97/08/13,4135754878,112965935521,954230,7292.34,-1.46
 97/08/14,4672906425,123162453150,946345,7326.07,33.73
 97/08/15,3865915169,100740944592,905486,7196.5,-129.57
 97/08/18,3610573521,83472246367,779814,7000.74,-195.76
 97/08/19,3512217497,84295664891,797564,6978.6,-22.14
 97/08/20,3474029633,84028145979,786625,7040.9,62.3
 97/08/21,3333845428,74736726923,755540,6918.48,-122.42
 97/08/22,3252994941,79353527384,781298,6911.64,-6.84
 97/08/25,3055237778,66102551990,671889,7030.72,119.08
 97/08/26,2570171534,60774724572,596424,6964.6,-66.12
 97/08/27,3449641725,95060869541,818933,7080.97,116.37
 97/08/28,3817890218,99790127191,824200,7033.37,-47.6
 97/08/29,3508763831,91395193528,782749,7046.11,12.74
 97/09/01,3453888890,89269798411,800923,6813.09,-233.02
 97/09/02,3473768976,92759452766,838554,6699.82,-113.27
 97/09/03,3946989496,92217537749,899651,6584.93,-114.89
 97/09/04,4140957117,91771649487,916474,6412.63,-172.3
 97/09/05,3994316215,98044465635,895284,6307.28,-105.35
 97/09/08,3323527755,83086082737,686122,6658.69,351.41
 97/09/09,3580686004,87291051678,765909,6424.77,-233.92
 97/09/10,4008638964,94036907850,903813,6458.01,33.24
 97/09/11,3737919208,86186806108,863388,6251.95,-206.06
 97/09/12,3659446337,92029233311,898463,6310.68,58.73
 97/09/15,3142939329,73380139259,729005,6052.45,-258.23
 97/09/16,3592987540,84334761236,710351,5756.59,-295.86
 97/09/17,4786207847,106032068250,1023148,5800.87,44.28
 97/09/18,4297503247,106285294030,789581,5641.95,-158.92
 97/09/19,4488034678,109542773738,877431,5970.38,328.43
 97/09/22,4388993855,102536448094,942681,6110.6,140.22
 97/09/23,4178066733,91788861958,912690,6182.21,71.61
 97/09/24,4788279396,103601739470,981052,6132.6,-49.61
 97/09/25,3805533396,74050971825,829600,6060.83,-71.77
 97/09/26,3953308077,87630203722,847752,5929.63,-131.2
 97/09/30,2978676174,71274325661,544024,5719.28,-210.35
 97/10/01,2867634253,63823101422,664806,5764.01,44.73
 97/10/02,3056213095,67605886233,694773,5703.72,-60.29
 97/10/03,3229564496,68347201040,688533,5742.23,38.51
 97/10/06,2963806975,60835707781,654414,5505.7,-236.53
 97/10/07,3027095455,59716345044,679602,5524.66,18.96
 97/10/08,3240422753,67464304164,748721,5206.4,-318.26
 97/10/09,3859907693,75877375001,833745,5130.71,-75.69
 97/10/13,2333223037,46546301963,412414,5020.44,-110.27
 97/10/14,3279033588,68167414122,580325,5291.56,271.12
 97/10/15,2760731783,54410089465,575519,5246.26,-45.3
 97/10/16,1771119069,29996532639,323276,5075.97,-170.29
 97/10/17,3129215040,55993534760,616165,4960.4,-115.57
 97/10/20,2225651946,41771687647,455472,4931.84,-28.56
 97/10/21,3577381666,68284246138,790206,4942.72,10.88
 97/10/22,2615468587,47362697522,588266,4862.59,-80.13
 97/10/23,1753282183,26357844087,310612,4730.51,-132.08
 97/10/24,1726544957,26621681439,298366,4579.62,-150.89
 97/10/27,2219710132,36375529692,443134,4366.87,-212.75
 97/10/28,4376063835,72781180342,860673,4399.97,33.1
 97/10/29,4598277968,81949062043,918001,4406.52,6.55
 97/10/30,4076785839,68363637030,777813,4683.64,277.12
 97/10/31,4790628865,88240665613,951686,4870.66,187.02
 97/11/03,4452920740,80775107087,871678,4995.06,124.4
 97/11/04,4144407484,74747900670,905313,4992.63,-2.43
 97/11/05,4541598926,84375050030,980982,4978.26,-14.37
 97/11/06,3439105294,57557517064,704483,4694.12,-284.14
 97/11/07,3846322774,69161061264,846706,4742.33,48.21
 97/11/10,3253249864,57658746362,761208,4740.27,-2.06
 97/11/11,3294300369,55722286251,747312,4638.57,-101.7
 97/11/12,2704627781,47287461170,643214,4615.57,-23.0
 97/11/13,3271719635,49539295137,630296,4437.83,-177.74
 97/11/14,3171088423,51680953881,726636,4452.7,14.87
 97/11/17,2786190649,44121033441,641694,4439.8,-12.9
 97/11/18,3213352106,49471593500,694708,4305.18,-134.62
 97/11/19,3105323675,49343450731,739442,4284.09,-21.09
 97/11/20,3222653929,45745592408,675068,4089.93,-194.16
 97/11/21,3350629150,52251062833,751544,4171.1,81.17
 97/11/24,2869125569,46376966129,666181,4160.54,-10.56
 97/11/25,3644395273,57536182405,805173,4266.49,105.95
 97/11/26,2981295133,45341285947,662422,4271.8,5.31
 97/11/27,3919722404,62611108200,796429,4453.75,181.95
 97/11/28,3758875633,58171032730,821877,4460.49,6.74
 97/12/01,4218378660,67472606646,885231,4518.43,57.94
 97/12/02,3578736054,54387141804,754093,4356.98,-161.45
 97/12/03,4035294082,60155145404,870953,4307.26,-49.72
 97/12/04,3758427896,53985700031,781826,4254.96,-52.3
 97/12/05,2818217285,40921314272,611864,4225.07,-29.89
 97/12/08,3780767801,64474012460,797625,4418.33,193.26
 97/12/09,4574214073,83264293993,1003529,4472.66,54.33
 97/12/10,5138625866,92948148633,1103210,4658.87,186.21
 97/12/11,5475289106,96665097248,1145984,4655.57,-3.3
 97/12/12,5342313003,90580324810,1142276,4481.27,-174.3
 97/12/15,3904050294,71566763503,844350,4613.72,132.45
 97/12/16,3545875498,58740026022,774593,4616.89,3.17
 97/12/17,5418579646,95128976409,1113948,4648.02,31.13
 97/12/18,4167979807,62692234581,856212,4694.81,46.79
 97/12/19,4441029125,71470547736,976509,4694.52,-0.29
 97/12/22,4394733762,68468551949,950894,4535.54,-158.98
 97/12/23,3271431557,51680964388,745274,4405.86,-129.68
 97/12/24,3091559724,42905442048,672445,4423.09,17.23
 97/12/25,2229216707,29841696717,509054,4413.45,-9.64
 97/12/26,2247055872,30158826007,527188,4425.08,11.63
 97/12/29,1836832327,23837467100,408824,4416.16,-8.92
 97/12/30,3203526509,50665061062,718952,4589.04,172.88
 97/12/31,3353722972,53525108622,726608,4591.22,2.18
 98/01/05,3651105047,67381788159,806604,4698.31,107.09
 98/01/06,4356238581,81833324618,988073,4727.26,28.95
 98/01/07,4685647545,97175453024,1059648,4789.84,62.58
 98/01/08,3972702603,76636139411,940690,4535.79,-254.05
 98/01/09,3053336257,59823584329,747892,4502.74,-33.05
 98/01/10,2465829730,43442123536,602790,4467.53,-35.21
 98/01/12,3039939573,56229546345,739684,4453.9,-13.63
 98/01/13,2709031714,49957302165,648296,4532.36,78.46
 98/01/14,3243991665,63808525561,767365,4521.47,-10.89
 98/01/15,2916968851,54499239606,730791,4320.77,-200.7
 98/01/16,2652456323,47078668845,652991,4353.7,32.93
 98/01/17,2129643639,33727311958,523537,4366.1,12.4
 98/01/19,2047718073,35690760138,509241,4366.76,0.66
 98/01/20,2588263563,46314719228,605239,4242.61,-124.15
 98/01/21,2597707660,49421431290,653411,4247.97,5.36
 98/02/02,2645079197,53987349438,611112,4259.98,12.01
 98/02/03,2970904968,60605440309,717358,4372.81,112.83
 98/02/04,3060972483,61931887582,737169,4389.97,17.16
 98/02/05,2888752847,56515525530,685371,4363.25,-26.72
 98/02/06,3500964897,72244573609,823436,4471.25,108.0
 98/02/09,3670157129,80925967300,838223,4494.59,23.34
 98/02/10,3014922009,60214788002,717927,4526.1,31.51
 98/02/11,3760887017,74695749662,894385,4575.95,49.85
 98/02/12,3999466277,80997333023,981947,4466.42,-109.53
 98/02/13,3624119432,74898545558,858261,4592.5,126.08
 98/02/16,3405531359,72981128546,840288,4591.26,-1.24
 98/02/17,3146796359,63878917947,786804,4491.78,-99.48
 98/02/18,3268199342,63863174292,759313,4498.37,6.59
 98/02/19,3422121036,71644273114,857234,4528.87,30.5
 98/02/20,3093774352,61463429338,745312,4436.94,-91.93
 98/02/23,2911634564,59641322321,712403,4477.78,40.84
 98/02/24,2852391380,56705818766,703451,4430.18,-47.6
 98/02/25,3590669303,71386967986,843843,4493.74,63.56
 98/02/26,3092613151,59455387905,726317,4518.56,24.82
 98/02/27,3331801332,69415253829,822636,4557.15,38.59
 98/03/02,3927207914,75897928271,907949,4425.83,-131.32
 98/03/03,3531151274,66742551744,855120,4435.34,9.51
 98/03/04,4181165343,89609952500,1028052,4541.42,106.08
 98/03/05,5054405883,107336697785,1166245,4637.2,95.78
 98/03/06,4182271467,85656866304,991334,4653.63,16.43
 98/03/09,3964408402,78839795714,945813,4628.24,-25.39
 98/03/10,4524415165,87404116629,1053194,4671.02,42.78
 98/03/11,5730677854,112315506006,1247315,4759.96,88.94
 98/03/12,4346770505,84483343925,1006841,4754.65,-5.31
 98/03/13,6001723827,125486443162,1320548,4897.39,142.74
 98/03/16,5268370271,105896588470,1185495,4971.32,73.93
 98/03/17,5454139822,107886834370,1199936,5041.39,70.07
 98/03/18,5631117388,120318111012,1282615,5047.54,6.15
 98/03/19,6200399579,117848391979,1289481,5035.93,-11.61
 98/03/20,5172674137,101941127760,1140248,4961.62,-74.31
 98/03/23,4569856262,93160430436,1026557,5124.18,162.56
 98/03/24,6646586970,140069676138,1397352,5242.18,118.0
 98/03/25,7034522245,148047902930,1520746,5346.38,104.2
 98/03/26,7378897986,148120049579,1523993,5386.56,40.18
 98/03/27,7329520256,143471621168,1485510,5390.7,4.14
 98/03/30,6164630068,108088801924,1246790,5206.05,-184.65
 98/03/31,5047783875,94599285773,1070816,5210.84,4.79
 98/04/01,5253085354,102600872426,1113905,5314.45,103.61
 98/04/02,7883956043,149082759293,1508766,5473.78,159.33
 98/04/03,8597759487,164016538996,1574102,5529.63,55.85
 98/04/06,7305130799,148562341824,1419233,5556.22,26.59
 98/04/07,6040854256,119953483791,1230903,5576.85,20.63
 98/04/08,7519583491,152607933018,1564990,5443.56,-133.29
 98/04/09,7027791394,145451252679,1401171,5667.8,224.24
 98/04/10,7993118368,160911465341,1602517,5781.96,114.16
 98/04/13,7271867436,150462966340,1484081,5857.64,75.68
 98/04/14,6501974038,149724264572,1422783,5892.68,35.04
 98/04/15,6526974880,149787956079,1463574,5875.19,-17.49
 98/04/16,7889008561,175378052283,1622007,5997.17,121.98
 98/04/17,10481169116,224682971756,2117581,5755.38,-241.79
 98/04/20,6033238763,121907325139,1274073,5781.66,26.28
 98/04/21,5770032553,123076919353,1243756,5881.41,99.75
 98/04/22,6343563730,137367982923,1355476,5886.11,4.7
 98/04/23,6149559371,133080369057,1336300,5875.24,-10.87
 98/04/24,6545861927,145122308166,1421991,5880.77,5.53
 98/04/27,6336982879,137401554018,1408374,5705.05,-175.72
 98/04/28,6020412097,127897645261,1324895,5596.73,-108.32
 98/04/29,5304903165,113125217722,1144368,5614.06,17.33
 98/04/30,5643043402,137873186507,1074027,5992.57,378.51
 98/05/04,6944823755,167457390201,1364338,6330.4,337.83
 98/05/05,9282940166,216462820543,1748338,6379.94,49.54
 98/05/06,9544810607,242775944625,1821919,6566.7,186.76
 98/05/07,10194663406,245316523743,1944390,6572.87,6.17
 98/05/08,8074570510,202609632809,1685705,6583.87,11.0
 98/05/11,7906746414,190558895192,1620456,6647.5,63.63
 98/05/12,6963535478,177522242408,1547643,6432.55,-214.95
 98/05/13,6257149823,160581795964,1409903,6485.14,52.59
 98/05/14,6530024598,167982694200,1465645,6364.17,-120.97
 98/05/15,6787931809,165135205027,1435185,6489.09,124.92
